Timestamp,"Date and time","Phase 1 Forward active Energy kWh","Phase 1 Reverse active Energy kWh","Phase 1 Forward reactive Energy kvarh","Phase 1 Reverse reactive Energy kvarh","Phase 2 Forward active Energy kWh","Phase 2 Reverse active Energy kWh","Phase 2 Forward reactive Energy kvarh","Phase 2 Reverse reactive Energy kvarh","Phase 3 Forward active Energy kWh","Phase 3 Reverse active Energy kWh","Phase 3 Forward reactive Energy kvarh","Phase 3 Reverse reactive Energy kvarh","Forward active Energy kWh - Vector balance","Reverse active Energy kWh - Vector balance"
1667333039,"2022-11-01 21:03:59",26.7705,0.7680,0.8760,33.6323,29.0421,0.5058,0.6340,25.5655,21.0435,0.6524,0.6061,24.0388,76.7160,1.7861
1667333639,"2022-11-01 21:13:59",26.8931,0.7680,0.8760,33.6623,29.2432,0.5058,0.6340,25.5897,21.1559,0.6524,0.6061,24.0533,77.1521,1.7861
1667334240,"2022-11-01 21:24:00",26.9857,0.7680,0.8760,33.6931,29.4224,0.5058,0.6340,25.6153,21.2346,0.6524,0.6061,24.0698,77.5027,1.7861
1667334839,"2022-11-01 21:33:59",27.0481,0.7680,0.8760,33.7245,29.4840,0.5058,0.6340,25.6397,21.2831,0.6524,0.6061,24.0874,77.6751,1.7861
1667335439,"2022-11-01 21:43:59",27.0569,0.7680,0.8760,33.7597,29.4840,0.5058,0.6340,25.6648,21.2831,0.6525,0.6061,24.1121,77.6838,1.7861
1667336039,"2022-11-01 21:53:59",27.0652,0.7680,0.8760,33.7955,29.4840,0.5058,0.6340,25.6900,21.2831,0.6527,0.6061,24.1369,77.6920,1.7861
1667336639,"2022-11-01 22:03:59",27.0735,0.7680,0.8760,33.8310,29.4840,0.5058,0.6340,25.7153,21.2831,0.6528,0.6061,24.1618,77.7001,1.7861
1667337239,"2022-11-01 22:13:59",27.0818,0.7680,0.8760,33.8660,29.4840,0.5059,0.6340,25.7405,21.2831,0.6529,0.6061,24.1867,77.7082,1.7861
1667337839,"2022-11-01 22:23:59",27.0900,0.7680,0.8760,33.9005,29.4840,0.5059,0.6340,25.7655,21.2831,0.6531,0.6061,24.2115,77.7163,1.7861
1667338439,"2022-11-01 22:33:59",27.0983,0.7680,0.8760,33.9356,29.4840,0.5059,0.6340,25.7907,21.2831,0.6532,0.6061,24.2362,77.7244,1.7861
1667339039,"2022-11-01 22:43:59",27.1065,0.7680,0.8760,33.9706,29.4840,0.5059,0.6340,25.8158,21.2831,0.6533,0.6061,24.2611,77.7325,1.7861
1667339639,"2022-11-01 22:53:59",27.1147,0.7680,0.8760,34.0054,29.4840,0.5059,0.6340,25.8410,21.2831,0.6535,0.6061,24.2860,77.7405,1.7861
1667340239,"2022-11-01 23:03:59",27.1989,0.7680,0.8760,34.0347,29.5541,0.5059,0.6340,25.8639,21.3616,0.6535,0.6061,24.3045,77.9734,1.7861
1667340839,"2022-11-01 23:13:59",27.2002,0.7680,0.8760,34.0654,29.5541,0.5059,0.6340,25.8890,21.3616,0.6536,0.6061,24.3293,77.9746,1.7861
1667341439,"2022-11-01 23:23:59",27.2013,0.7680,0.8760,34.0963,29.5541,0.5060,0.6340,25.9142,21.3616,0.6537,0.6061,24.3543,77.9755,1.7861
1667342040,"2022-11-01 23:34:00",27.2024,0.7680,0.8760,34.1273,29.5541,0.5060,0.6340,25.9394,21.3616,0.6539,0.6061,24.3792,77.9764,1.7862
1667342639,"2022-11-01 23:43:59",27.2035,0.7680,0.8760,34.1583,29.5541,0.5060,0.6340,25.9645,21.3616,0.6540,0.6061,24.4042,77.9774,1.7862
1667343239,"2022-11-01 23:53:59",27.2046,0.7680,0.8760,34.1896,29.5541,0.5060,0.6340,25.9898,21.3616,0.6542,0.6061,24.4291,77.9783,1.7862
1667343840,"2022-11-02 00:04:00",27.2057,0.7680,0.8760,34.2208,29.5541,0.5060,0.6340,26.0151,21.3616,0.6544,0.6061,24.4541,77.9793,1.7862
1667344439,"2022-11-02 00:13:59",27.2068,0.7680,0.8760,34.2518,29.5541,0.5061,0.6340,26.0401,21.3616,0.6545,0.6061,24.4788,77.9802,1.7862
1667345039,"2022-11-02 00:23:59",27.2079,0.7680,0.8760,34.2827,29.5541,0.5061,0.6340,26.0651,21.3616,0.6547,0.6061,24.5036,77.9811,1.7862
1667345640,"2022-11-02 00:34:00",27.2090,0.7680,0.8760,34.3137,29.5541,0.5061,0.6340,26.0902,21.3616,0.6548,0.6061,24.5285,77.9821,1.7862
1667346239,"2022-11-02 00:43:59",27.2101,0.7680,0.8760,34.3448,29.5541,0.5062,0.6340,26.1153,21.3616,0.6550,0.6061,24.5533,77.9830,1.7863
1667346839,"2022-11-02 00:53:59",27.2112,0.7680,0.8760,34.3759,29.5541,0.5062,0.6340,26.1403,21.3616,0.6551,0.6061,24.5783,77.9839,1.7863
1667347440,"2022-11-02 01:04:00",27.2124,0.7680,0.8760,34.4071,29.5541,0.5062,0.6340,26.1655,21.3616,0.6553,0.6061,24.6035,77.9849,1.7863
1667348039,"2022-11-02 01:13:59",27.2135,0.7680,0.8760,34.4385,29.5541,0.5063,0.6340,26.1908,21.3616,0.6554,0.6061,24.6287,77.9858,1.7863
1667348639,"2022-11-02 01:23:59",27.2146,0.7680,0.8760,34.4699,29.5541,0.5063,0.6340,26.2160,21.3616,0.6556,0.6061,24.6537,77.9867,1.7863
1667349240,"2022-11-02 01:34:00",27.2157,0.7680,0.8760,34.5012,29.5541,0.5063,0.6340,26.2413,21.3616,0.6557,0.6061,24.6789,77.9876,1.7863
1667349839,"2022-11-02 01:43:59",27.2168,0.7680,0.8760,34.5326,29.5541,0.5064,0.6340,26.2665,21.3616,0.6559,0.6061,24.7040,77.9886,1.7864
1667350439,"2022-11-02 01:53:59",27.2179,0.7680,0.8760,34.5641,29.5541,0.5064,0.6340,26.2919,21.3616,0.6561,0.6061,24.7292,77.9895,1.7864
1667351039,"2022-11-02 02:03:59",27.2190,0.7680,0.8760,34.5956,29.5541,0.5065,0.6340,26.3173,21.3616,0.6562,0.6061,24.7546,77.9904,1.7864
1667351639,"2022-11-02 02:13:59",27.2201,0.7680,0.8760,34.6272,29.5541,0.5065,0.6340,26.3427,21.3616,0.6564,0.6061,24.7798,77.9913,1.7864
1667352239,"2022-11-02 02:23:59",27.2212,0.7680,0.8760,34.6587,29.5541,0.5065,0.6340,26.3682,21.3616,0.6565,0.6061,24.8051,77.9922,1.7864
1667352839,"2022-11-02 02:33:59",27.2223,0.7680,0.8760,34.6902,29.5541,0.5066,0.6340,26.3935,21.3616,0.6567,0.6061,24.8303,77.9932,1.7864
1667353440,"2022-11-02 02:44:00",27.2234,0.7680,0.8760,34.7216,29.5541,0.5066,0.6340,26.4188,21.3616,0.6569,0.6061,24.8556,77.9941,1.7865
1667354039,"2022-11-02 02:53:59",27.2245,0.7680,0.8760,34.7532,29.5541,0.5067,0.6340,26.4441,21.3616,0.6570,0.6061,24.8808,77.9950,1.7865
1667354639,"2022-11-02 03:03:59",27.2256,0.7680,0.8760,34.7847,29.5541,0.5067,0.6340,26.4694,21.3616,0.6572,0.6061,24.9060,77.9960,1.7865
1667355239,"2022-11-02 03:13:59",27.2267,0.7680,0.8760,34.8163,29.5541,0.5067,0.6340,26.4947,21.3616,0.6574,0.6061,24.9311,77.9969,1.7865
1667355839,"2022-11-02 03:23:59",27.2278,0.7680,0.8760,34.8478,29.5541,0.5068,0.6340,26.5200,21.3616,0.6575,0.6061,24.9563,77.9978,1.7865
1667356439,"2022-11-02 03:33:59",27.2289,0.7680,0.8760,34.8793,29.5541,0.5068,0.6340,26.5454,21.3616,0.6577,0.6061,24.9816,77.9987,1.7866
1667357039,"2022-11-02 03:43:59",27.2300,0.7680,0.8760,34.9108,29.5541,0.5069,0.6340,26.5707,21.3616,0.6578,0.6061,25.0068,77.9996,1.7866
1667357640,"2022-11-02 03:54:00",27.2311,0.7680,0.8760,34.9423,29.5541,0.5069,0.6340,26.5960,21.3616,0.6580,0.6061,25.0320,78.0005,1.7866
1667358239,"2022-11-02 04:03:59",27.2322,0.7680,0.8760,34.9737,29.5541,0.5070,0.6340,26.6213,21.3616,0.6582,0.6061,25.0571,78.0014,1.7866
1667358839,"2022-11-02 04:13:59",27.2333,0.7680,0.8760,35.0051,29.5541,0.5070,0.6340,26.6466,21.3616,0.6583,0.6061,25.0824,78.0023,1.7866
1667359440,"2022-11-02 04:24:00",27.2344,0.7680,0.8760,35.0364,29.5541,0.5070,0.6340,26.6719,21.3616,0.6585,0.6061,25.1076,78.0032,1.7866
1667360039,"2022-11-02 04:33:59",27.2355,0.7680,0.8760,35.0678,29.5541,0.5071,0.6340,26.6972,21.3616,0.6586,0.6061,25.1328,78.0041,1.7866
1667360639,"2022-11-02 04:43:59",27.2366,0.7680,0.8760,35.0987,29.5541,0.5071,0.6340,26.7222,21.3616,0.6588,0.6061,25.1578,78.0050,1.7867
1667361239,"2022-11-02 04:53:59",27.2377,0.7680,0.8760,35.1296,29.5541,0.5072,0.6340,26.7471,21.3616,0.6589,0.6061,25.1826,78.0060,1.7867
1667361839,"2022-11-02 05:03:59",27.2388,0.7680,0.8760,35.1609,29.5541,0.5072,0.6340,26.7723,21.3616,0.6591,0.6061,25.2076,78.0069,1.7867
1667362439,"2022-11-02 05:13:59",27.2399,0.7680,0.8760,35.1921,29.5541,0.5073,0.6340,26.7973,21.3616,0.6593,0.6061,25.2326,78.0078,1.7867
1667363039,"2022-11-02 05:23:59",27.2409,0.7680,0.8760,35.2216,29.5541,0.5073,0.6340,26.8210,21.3616,0.6594,0.6061,25.2563,78.0087,1.7867
1667363640,"2022-11-02 05:34:00",27.2420,0.7680,0.8760,35.2544,29.5541,0.5073,0.6340,26.8474,21.3616,0.6596,0.6061,25.2827,78.0096,1.7868
1667364239,"2022-11-02 05:43:59",27.2431,0.7680,0.8760,35.2857,29.5541,0.5074,0.6340,26.8724,21.3616,0.6598,0.6061,25.3077,78.0105,1.7868
1667364839,"2022-11-02 05:53:59",27.2442,0.7680,0.8760,35.3168,29.5541,0.5074,0.6340,26.8973,21.3616,0.6599,0.6061,25.3326,78.0114,1.7868
1667365439,"2022-11-02 06:03:59",27.2495,0.7680,0.8760,35.3486,29.5541,0.5075,0.6340,26.9220,21.3616,0.6601,0.6061,25.3574,78.0165,1.7868
1667366039,"2022-11-02 06:13:59",27.3488,0.7680,0.8760,35.3805,29.6344,0.5075,0.6340,26.9434,21.4548,0.6601,0.6061,25.3750,78.2892,1.7868
1667366639,"2022-11-02 06:23:59",27.4718,0.7680,0.8760,35.4114,29.7375,0.5075,0.6340,26.9637,21.5733,0.6601,0.6061,25.3907,78.6339,1.7868
1667367239,"2022-11-02 06:33:59",27.5977,0.7680,0.8760,35.4416,29.8446,0.5075,0.6340,26.9839,21.6951,0.6601,0.6061,25.4070,78.9886,1.7868
1667367840,"2022-11-02 06:44:00",27.7184,0.7680,0.8760,35.4716,29.9476,0.5075,0.6340,27.0047,21.8108,0.6601,0.6061,25.4240,79.3280,1.7868
1667368439,"2022-11-02 06:53:59",27.8035,0.7680,0.8760,35.5021,30.0147,0.5075,0.6340,27.0267,21.8853,0.6601,0.6061,25.4425,79.5547,1.7868
1667369039,"2022-11-02 07:03:59",27.8755,0.7680,0.8760,35.5326,30.0688,0.5075,0.6340,27.0490,21.9454,0.6601,0.6061,25.4611,79.7410,1.7868
1667369640,"2022-11-02 07:14:00",27.9427,0.7680,0.8760,35.5618,30.1209,0.5075,0.6340,27.0711,22.0020,0.6601,0.6061,25.4802,79.9169,1.7868
1667370239,"2022-11-02 07:23:59",28.0097,0.7680,0.8760,35.5897,30.1759,0.5075,0.6340,27.0935,22.0589,0.6601,0.6061,25.5002,80.0958,1.7868
1667370839,"2022-11-02 07:33:59",28.0379,0.7680,0.8760,35.6210,30.1938,0.5075,0.6340,27.1173,22.0793,0.6601,0.6061,25.5221,80.1622,1.7868
1667371439,"2022-11-02 07:43:59",28.0462,0.7680,0.8760,35.6544,30.1938,0.5075,0.6340,27.1415,22.0793,0.6602,0.6061,25.5459,80.1703,1.7868
1667372039,"2022-11-02 07:53:59",28.0546,0.7680,0.8760,35.6887,30.1938,0.5075,0.6340,27.1660,22.0793,0.6604,0.6061,25.5702,80.1786,1.7868
1667372639,"2022-11-02 08:03:59",28.0629,0.7680,0.8760,35.7230,30.1938,0.5076,0.6340,27.1906,22.0793,0.6605,0.6061,25.5944,80.1867,1.7868
1667373239,"2022-11-02 08:13:59",28.0713,0.7680,0.8760,35.7573,30.1938,0.5076,0.6340,27.2151,22.0793,0.6607,0.6061,25.6185,80.1949,1.7868
1667373839,"2022-11-02 08:23:59",28.0797,0.7680,0.8760,35.7920,30.1938,0.5076,0.6340,27.2397,22.0793,0.6608,0.6061,25.6429,80.2031,1.7868
1667374439,"2022-11-02 08:33:59",28.0880,0.7680,0.8760,35.8267,30.1938,0.5076,0.6340,27.2643,22.0793,0.6610,0.6061,25.6673,80.2113,1.7868
1667375039,"2022-11-02 08:43:59",28.0964,0.7680,0.8760,35.8613,30.1938,0.5077,0.6340,27.2890,22.0793,0.6611,0.6061,25.6916,80.2195,1.7868
1667375639,"2022-11-02 08:53:59",28.1047,0.7680,0.8760,35.8959,30.1938,0.5077,0.6340,27.3137,22.0793,0.6613,0.6061,25.7160,80.2276,1.7868
1667376239,"2022-11-02 09:03:59",28.1137,0.7680,0.8760,35.9305,30.1942,0.5078,0.6340,27.3382,22.0798,0.6614,0.6061,25.7403,80.2373,1.7868
1667376839,"2022-11-02 09:13:59",28.2409,0.7680,0.8760,35.9601,30.3057,0.5078,0.6340,27.3590,22.2040,0.6614,0.6061,25.7576,80.6003,1.7868
1667377440,"2022-11-02 09:24:00",28.3644,0.7680,0.8760,35.9883,30.4148,0.5078,0.6340,27.3796,22.3236,0.6614,0.6061,25.7755,80.9525,1.7868
1667378039,"2022-11-02 09:33:59",28.4584,0.7680,0.8760,36.0182,30.4917,0.5078,0.6340,27.4010,22.4093,0.6614,0.6061,25.7935,81.2090,1.7868
1667378639,"2022-11-02 09:43:59",28.5295,0.7680,0.8760,36.0495,30.5451,0.5078,0.6340,27.4230,22.4693,0.6614,0.6061,25.8125,81.3936,1.7868
1667379240,"2022-11-02 09:54:00",28.5608,0.7680,0.8760,36.0828,30.5636,0.5078,0.6340,27.4470,22.4923,0.6614,0.6061,25.8344,81.4664,1.7868
1667379839,"2022-11-02 10:03:59",28.5692,0.7680,0.8760,36.1181,30.5636,0.5078,0.6340,27.4720,22.4923,0.6616,0.6061,25.8591,81.4746,1.7868
1667380439,"2022-11-02 10:13:59",28.5775,0.7680,0.8760,36.1532,30.5636,0.5078,0.6340,27.4971,22.4923,0.6617,0.6061,25.8838,81.4827,1.7868
1667381040,"2022-11-02 10:24:00",28.5858,0.7680,0.8760,36.1883,30.5636,0.5078,0.6340,27.5221,22.4923,0.6619,0.6061,25.9086,81.4908,1.7868
1667381639,"2022-11-02 10:33:59",28.5940,0.7680,0.8760,36.2232,30.5636,0.5079,0.6340,27.5470,22.4923,0.6620,0.6061,25.9333,81.4989,1.7868
1667382239,"2022-11-02 10:43:59",28.6023,0.7680,0.8760,36.2582,30.5636,0.5079,0.6340,27.5718,22.4923,0.6621,0.6061,25.9578,81.5070,1.7868
1667382840,"2022-11-02 10:54:00",28.6105,0.7680,0.8760,36.2933,30.5636,0.5079,0.6340,27.5967,22.4923,0.6623,0.6061,25.9825,81.5151,1.7868
1667383439,"2022-11-02 11:03:59",28.6188,0.7680,0.8760,36.3285,30.5636,0.5080,0.6340,27.6216,22.4923,0.6624,0.6061,26.0072,81.5232,1.7868
1667384039,"2022-11-02 11:13:59",28.6891,0.7680,0.8760,36.3605,30.6208,0.5080,0.6340,27.6443,22.5560,0.6625,0.6061,26.0275,81.7142,1.7868
1667384640,"2022-11-02 11:24:00",28.8022,0.7680,0.8760,36.3904,30.7167,0.5080,0.6340,27.6653,22.6633,0.6625,0.6061,26.0450,82.0306,1.7868
1667385239,"2022-11-02 11:33:59",28.9049,0.7680,0.8760,36.4206,30.8005,0.5080,0.6340,27.6867,22.7578,0.6625,0.6061,26.0620,82.3114,1.7868
1667385839,"2022-11-02 11:43:59",28.9744,0.7680,0.8760,36.4519,30.8508,0.5080,0.6340,27.7090,22.8151,0.6625,0.6061,26.0805,82.4887,1.7868
1667386440,"2022-11-02 11:54:00",28.9833,0.7680,0.8760,36.4856,30.8508,0.5080,0.6340,27.7336,22.8165,0.6626,0.6061,26.1045,82.4989,1.7868
1667387039,"2022-11-02 12:03:59",28.9917,0.7680,0.8760,36.5201,30.8508,0.5080,0.6340,27.7583,22.8165,0.6627,0.6061,26.1286,82.5071,1.7868
1667387639,"2022-11-02 12:13:59",29.0000,0.7680,0.8760,36.5546,30.8508,0.5080,0.6340,27.7832,22.8165,0.6629,0.6061,26.1526,82.5153,1.7868
1667388240,"2022-11-02 12:24:00",29.0083,0.7680,0.8760,36.5892,30.8508,0.5080,0.6340,27.8081,22.8165,0.6630,0.6061,26.1767,82.5234,1.7868
1667388839,"2022-11-02 12:33:59",29.0165,0.7680,0.8760,36.6238,30.8508,0.5080,0.6340,27.8329,22.8165,0.6632,0.6061,26.2009,82.5315,1.7868
1667389439,"2022-11-02 12:43:59",29.0248,0.7680,0.8760,36.6585,30.8508,0.5081,0.6340,27.8577,22.8165,0.6633,0.6061,26.2249,82.5396,1.7868
1667390040,"2022-11-02 12:54:00",29.0331,0.7680,0.8760,36.6931,30.8508,0.5081,0.6340,27.8825,22.8165,0.6635,0.6061,26.2490,82.5477,1.7868
1667390639,"2022-11-02 13:03:59",29.0413,0.7680,0.8760,36.7275,30.8508,0.5081,0.6340,27.9071,22.8165,0.6636,0.6061,26.2733,82.5558,1.7868
1667391239,"2022-11-02 13:13:59",29.1484,0.7680,0.8760,36.7569,30.9407,0.5081,0.6340,27.9290,22.9155,0.6636,0.6061,26.2904,82.8517,1.7868
1667391840,"2022-11-02 13:24:00",29.2426,0.7680,0.8760,36.7862,31.0165,0.5081,0.6340,27.9512,22.9975,0.6636,0.6061,26.3081,83.1037,1.7868
1667392439,"2022-11-02 13:33:59",29.2830,0.7680,0.8760,36.8160,31.0467,0.5081,0.6340,27.9751,23.0317,0.6636,0.6061,26.3293,83.2085,1.7868
1667393039,"2022-11-02 13:43:59",29.2841,0.7680,0.8760,36.8466,31.0467,0.5081,0.6340,28.0003,23.0317,0.6638,0.6061,26.3543,83.2095,1.7868
1667393640,"2022-11-02 13:54:00",29.2852,0.7680,0.8760,36.8772,31.0467,0.5081,0.6340,28.0256,23.0317,0.6639,0.6061,26.3792,83.2105,1.7869
1667394239,"2022-11-02 14:03:59",29.2862,0.7680,0.8760,36.9080,31.0467,0.5081,0.6340,28.0512,23.0317,0.6641,0.6061,26.4043,83.2114,1.7869
1667394839,"2022-11-02 14:13:59",29.2873,0.7680,0.8760,36.9388,31.0467,0.5082,0.6340,28.0766,23.0317,0.6642,0.6061,26.4295,83.2123,1.7869
1667395440,"2022-11-02 14:24:00",29.2884,0.7680,0.8760,36.9695,31.0467,0.5082,0.6340,28.1015,23.0317,0.6644,0.6061,26.4545,83.2132,1.7869
1667396039,"2022-11-02 14:33:59",29.2895,0.7680,0.8760,37.0003,31.0467,0.5082,0.6340,28.1262,23.0317,0.6645,0.6061,26.4794,83.2141,1.7870
1667396639,"2022-11-02 14:43:59",29.2906,0.7680,0.8760,37.0308,31.0467,0.5083,0.6340,28.1509,23.0317,0.6647,0.6061,26.5042,83.2151,1.7870
1667397240,"2022-11-02 14:54:00",29.2917,0.7680,0.8760,37.0613,31.0467,0.5083,0.6340,28.1759,23.0317,0.6648,0.6061,26.5288,83.2160,1.7870
1667397839,"2022-11-02 15:03:59",29.2928,0.7680,0.8760,37.0919,31.0467,0.5083,0.6340,28.2008,23.0317,0.6650,0.6061,26.5535,83.2169,1.7870
1667398439,"2022-11-02 15:13:59",29.2938,0.7680,0.8760,37.1226,31.0467,0.5084,0.6340,28.2257,23.0317,0.6651,0.6061,26.5782,83.2179,1.7871
1667399040,"2022-11-02 15:24:00",29.2949,0.7680,0.8760,37.1534,31.0467,0.5084,0.6340,28.2506,23.0317,0.6653,0.6061,26.6027,83.2188,1.7871
1667399639,"2022-11-02 15:33:59",29.2960,0.7680,0.8760,37.1841,31.0467,0.5084,0.6340,28.2755,23.0317,0.6655,0.6061,26.6273,83.2197,1.7871
1667400239,"2022-11-02 15:43:59",29.2971,0.7680,0.8760,37.2147,31.0467,0.5084,0.6340,28.3005,23.0317,0.6656,0.6061,26.6520,83.2206,1.7871
1667400840,"2022-11-02 15:54:00",29.3577,0.7680,0.8760,37.2464,31.0922,0.5085,0.6340,28.3241,23.0820,0.6657,0.6061,26.6728,83.3770,1.7871
1667401439,"2022-11-02 16:03:59",29.4825,0.7680,0.8760,37.2750,31.2021,0.5085,0.6340,28.3451,23.2023,0.6657,0.6061,26.6911,83.7319,1.7871
1667402039,"2022-11-02 16:13:59",29.5829,0.7680,0.8760,37.3042,31.2863,0.5085,0.6340,28.3666,23.2940,0.6657,0.6061,26.7098,84.0082,1.7871
1667402640,"2022-11-02 16:24:00",29.6558,0.7680,0.8760,37.3346,31.3403,0.5085,0.6340,28.3896,23.3532,0.6657,0.6061,26.7278,84.1944,1.7871
1667403239,"2022-11-02 16:33:59",29.6997,0.7680,0.8760,37.3661,31.3705,0.5085,0.6340,28.4135,23.3874,0.6657,0.6061,26.7489,84.3026,1.7871
1667403839,"2022-11-02 16:43:59",29.7081,0.7680,0.8760,37.4007,31.3705,0.5085,0.6340,28.4384,23.3874,0.6658,0.6061,26.7734,84.3109,1.7871
1667404440,"2022-11-02 16:54:00",29.7165,0.7680,0.8760,37.4356,31.3705,0.5085,0.6340,28.4634,23.3874,0.6660,0.6061,26.7980,84.3191,1.7871
1667405039,"2022-11-02 17:03:59",29.7248,0.7680,0.8760,37.4698,31.3705,0.5085,0.6340,28.4883,23.3874,0.6661,0.6061,26.8226,84.3273,1.7871
1667405639,"2022-11-02 17:13:59",29.7332,0.7680,0.8760,37.5040,31.3705,0.5085,0.6340,28.5133,23.3874,0.6662,0.6061,26.8472,84.3355,1.7871
1667406240,"2022-11-02 17:24:00",29.7415,0.7680,0.8760,37.5385,31.3705,0.5085,0.6340,28.5382,23.3874,0.6664,0.6061,26.8718,84.3437,1.7871
1667406839,"2022-11-02 17:33:59",29.7499,0.7680,0.8760,37.5733,31.3705,0.5086,0.6340,28.5631,23.3874,0.6665,0.6061,26.8964,84.3519,1.7871
1667407439,"2022-11-02 17:43:59",29.7582,0.7680,0.8760,37.6075,31.3705,0.5086,0.6340,28.5881,23.3874,0.6667,0.6061,26.9208,84.3601,1.7871
1667408040,"2022-11-02 17:54:00",29.7666,0.7680,0.8760,37.6420,31.3705,0.5086,0.6340,28.6131,23.3874,0.6668,0.6061,26.9452,84.3682,1.7871
1667408639,"2022-11-02 18:03:59",29.8353,0.7680,0.8760,37.6739,31.4254,0.5086,0.6340,28.6363,23.4484,0.6669,0.6061,26.9651,84.5528,1.7871
1667409239,"2022-11-02 18:13:59",29.9641,0.7680,0.8760,37.7023,31.5353,0.5086,0.6340,28.6581,23.5691,0.6669,0.6061,26.9806,84.9122,1.7871
1667409840,"2022-11-02 18:24:00",30.0923,0.7680,0.8760,37.7308,31.6441,0.5086,0.6340,28.6795,23.6891,0.6669,0.6061,26.9957,85.2692,1.7871
1667410439,"2022-11-02 18:33:59",30.1845,0.7680,0.8760,37.7604,31.7182,0.5086,0.6340,28.7013,23.7693,0.6669,0.6061,27.0138,85.5156,1.7871
1667411039,"2022-11-02 18:43:59",30.2575,0.7680,0.8760,37.7899,31.7758,0.5086,0.6340,28.7235,23.8311,0.6669,0.6061,27.0334,85.7081,1.7871
1667411639,"2022-11-02 18:53:59",30.3266,0.7680,0.8760,37.8196,31.8300,0.5086,0.6340,28.7460,23.8895,0.6669,0.6061,27.0529,85.8897,1.7871
1667412239,"2022-11-02 19:03:59",30.3423,0.7680,0.8760,37.8534,31.8363,0.5086,0.6340,28.7709,23.8978,0.6670,0.6061,27.0766,85.9200,1.7871
1667412839,"2022-11-02 19:13:59",30.3507,0.7680,0.8760,37.8884,31.8363,0.5086,0.6340,28.7961,23.8978,0.6671,0.6061,27.1015,85.9283,1.7871
1667413440,"2022-11-02 19:24:00",30.3591,0.7680,0.8760,37.9232,31.8363,0.5086,0.6340,28.8213,23.8978,0.6673,0.6061,27.1264,85.9365,1.7871
1667414039,"2022-11-02 19:33:59",30.3635,0.7680,0.8760,37.9560,32.0490,0.5086,0.6340,28.8483,23.8980,0.6673,0.6061,27.1517,86.1537,1.7871
1667414639,"2022-11-02 19:43:59",30.3646,0.7680,0.8760,37.9868,32.2788,0.5086,0.6340,28.8763,23.8981,0.6673,0.6061,27.1768,86.3847,1.7871
1667415240,"2022-11-02 19:54:00",30.3657,0.7680,0.8760,38.0175,32.4510,0.5086,0.6340,28.9044,23.8982,0.6673,0.6061,27.2016,86.5582,1.7871
1667415839,"2022-11-02 20:03:59",30.3669,0.7680,0.8760,38.0483,32.6043,0.5086,0.6340,28.9325,23.8982,0.6673,0.6061,27.2268,86.7126,1.7871
1667416439,"2022-11-02 20:13:59",30.3680,0.7680,0.8760,38.0790,32.7382,0.5086,0.6340,28.9607,23.8983,0.6673,0.6061,27.2520,86.8476,1.7871
1667417039,"2022-11-02 20:23:59",30.3691,0.7680,0.8760,38.1099,32.8617,0.5086,0.6340,28.9886,23.8983,0.6673,0.6061,27.2774,86.9723,1.7871
1667417639,"2022-11-02 20:33:59",30.3702,0.7680,0.8760,38.1403,32.9755,0.5086,0.6340,29.0158,23.8983,0.6673,0.6061,27.3022,87.0872,1.7871
1667418240,"2022-11-02 20:44:00",30.3713,0.7680,0.8760,38.1704,33.0328,0.5086,0.6340,29.0416,23.8983,0.6674,0.6061,27.3266,87.1456,1.7871
1667418839,"2022-11-02 20:53:59",30.3724,0.7680,0.8760,38.2005,33.0328,0.5086,0.6340,29.0661,23.8983,0.6675,0.6061,27.3511,87.1466,1.7872
1667419439,"2022-11-02 21:03:59",30.3735,0.7680,0.8760,38.2307,33.0328,0.5087,0.6340,29.0907,23.8983,0.6676,0.6061,27.3757,87.1476,1.7872
1667420040,"2022-11-02 21:14:00",30.3746,0.7680,0.8760,38.2611,33.0328,0.5087,0.6340,29.1155,23.8983,0.6678,0.6061,27.4002,87.1485,1.7872
1667420639,"2022-11-02 21:23:59",30.3757,0.7680,0.8760,38.2917,33.0328,0.5087,0.6340,29.1404,23.8983,0.6679,0.6061,27.4248,87.1495,1.7872
1667421239,"2022-11-02 21:33:59",30.3768,0.7680,0.8760,38.3224,33.0328,0.5087,0.6340,29.1653,23.8983,0.6681,0.6061,27.4492,87.1504,1.7872
1667421840,"2022-11-02 21:44:00",30.3779,0.7680,0.8760,38.3532,33.0328,0.5087,0.6340,29.1903,23.8983,0.6682,0.6061,27.4737,87.1513,1.7872
1667422439,"2022-11-02 21:53:59",30.3791,0.7680,0.8760,38.3842,33.0328,0.5088,0.6340,29.2154,23.8983,0.6684,0.6061,27.4982,87.1523,1.7872
1667423040,"2022-11-02 22:04:00",30.3802,0.7680,0.8760,38.4151,33.0328,0.5088,0.6340,29.2405,23.8983,0.6686,0.6061,27.5229,87.1532,1.7872
1667423639,"2022-11-02 22:13:59",30.3900,0.7680,0.8760,38.4469,33.0341,0.5088,0.6340,29.2657,23.8995,0.6687,0.6061,27.5474,87.1653,1.7873
1667424239,"2022-11-02 22:23:59",30.5260,0.7680,0.8760,38.4751,33.1437,0.5088,0.6340,29.2878,24.0158,0.6687,0.6061,27.5654,87.5273,1.7873
1667424840,"2022-11-02 22:34:00",30.6828,0.7680,0.8760,38.5024,33.2773,0.5088,0.6340,29.3100,24.1584,0.6687,0.6061,27.5818,87.9604,1.7873
